Replicate,varied_value_name,pair,moa_i,moa_j,ES_ij,NES_ij,p_ij,FDR_ij,sig_ij,score_ij,ES_ji,NES_ji,p_ji,FDR_ji,sig_ji,score_ji,N_sig,score_avg,score_sd,NES_avg,NES_sd,Fisher_p,self,percent_overlap,qc1_pass,qc_pass,varied_value1,varied_value2
1,values_added_0.2_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.11,0,0.00232,TRUE,5.558820352,0.85185,2.35,0,0.000599,TRUE,7.573046967,2,6.56593366,1.424273299,2.23,0.169705627,1.45E-05,FALSE,0,TRUE,TRUE,0.2,0.15
1,values_added_0.2_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.72222,1.93,0.00752,0.0256,TRUE,3.072096867,0.7037,1.88,0.00699,0.0275,TRUE,2.934054536,2,3.003075701,0.097610669,1.905,0.035355339,0.00057051,FALSE,0,TRUE,TRUE,0.2,0.2
2,values_added_-0.2_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.75926,2.01,0.00178,0.0109,TRUE,3.944772739,0.66667,1.75,0.0154,0.0521,TRUE,2.245533984,2,3.095153362,1.201543246,1.88,0.183847763,0.000315362,FALSE,0,TRUE,TRUE,-0.2,-0.2
2,values_added_-0.2_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.85185,2.36,0,0,TRUE,7.090300941,0.7037,1.86,0.00755,0.0314,TRUE,2.795710855,2,4.943005898,3.036733772,2.11,0.353553391,9.57E-05,FALSE,0,TRUE,TRUE,-0.2,-0.15
2,values_added_-0.2_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.61,0,0,TRUE,7.841392142,0.74074,1.98,0.00679,0.0109,TRUE,3.885895534,2,5.863643838,2.796958474,2.295,0.445477272,8.68E-05,FALSE,0,TRUE,TRUE,-0.2,-0.1
2,values_added_-0.2_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,1,2.59,0,0,TRUE,7.781304846,0.85185,2.19,0,0,TRUE,6.579558924,2,7.180431885,0.849762691,2.39,0.282842712,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,-0.05
2,values_added_-0.2_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.2963,-0.8,0.697,1,FALSE,0,-0.61111,-1.71,0.0335,0.109,TRUE,-1.646000689,1,-0.823000344,1.163898249,-1.255,0.643467171,0.111077768,FALSE,0,FALSE,FALSE,-0.2,0
2,values_added_-0.2_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.49,0,0,TRUE,-7.480868365,-0.96296,-2.6,0,0,TRUE,-7.811348494,2,-7.64610843,0.23368474,-2.545,0.077781746,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.05
2,values_added_-0.2_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.88889,-2.37,0,0,TRUE,-7.120344589,-0.92593,-2.4,0,0,TRUE,-7.210475533,2,-7.165410061,0.063732202,-2.385,0.021213203,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.1
2,values_added_-0.2_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.83333,-2.2,0,0.0011,TRUE,-6.508936093,-0.90741,-2.47,0,0,TRUE,-7.420781069,2,-6.964858581,0.644771766,-2.335,0.190918831,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.15
2,values_added_-0.2_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.7963,-2.22,0,0.00197,TRUE,-6.006284978,-0.83333,-2.22,0,0.00361,TRUE,-5.422334012,2,-5.714309495,0.412915688,-2.22,0,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.2
2,values_added_-0.15_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.22,0,0.000919,TRUE,6.741439565,0.83333,2.21,0,0.000905,TRUE,6.72580664,2,6.733623102,0.011054147,2.215,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,-0.2
2,values_added_-0.15_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.66667,1.78,0.0231,0.0261,TRUE,2.818379897,0.83333,2.18,0,0.000715,TRUE,6.857612829,2,4.837996363,2.856168997,1.98,0.282842712,0.000267241,FALSE,0,TRUE,TRUE,-0.15,-0.15
2,values_added_-0.15_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.43,0,0,TRUE,7.300606477,0.85185,2.25,0,0,TRUE,6.759820812,2,7.030213645,0.382393211,2.34,0.127279221,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,-0.1
2,values_added_-0.15_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.35,0,0,TRUE,7.060257293,0.81481,2.11,0.00176,0.00263,TRUE,5.443893371,2,6.252075332,1.14294189,2.23,0.169705627,2.48E-05,FALSE,0,TRUE,TRUE,-0.15,-0.05
2,values_added_-0.15_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.41798,-1.16,0.251,0.633,FALSE,-0.230371696,-0.5,-1.36,0.13,0.847,FALSE,-0.098078562,0,-0.164225129,0.093545372,-1.26,0.141421356,0.144306931,FALSE,0,TRUE,FALSE,-0.15,0
2,values_added_-0.15_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.56,0,0,TRUE,-7.691173902,-1,-2.68,0,0,TRUE,-8.051697678,2,-7.87143579,0.254928807,-2.62,0.084852814,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.05
2,values_added_-0.15_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.61,0,0,TRUE,-7.841392142,-0.92593,-2.42,0,0.000947,TRUE,-7.317233051,2,-7.579312596,0.370636448,-2.515,0.134350288,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.1
2,values_added_-0.15_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.87037,-2.25,0,0.00388,TRUE,-5.425128617,-0.88889,-2.39,0,0,TRUE,-7.180431885,2,-6.302780251,1.241186843,-2.32,0.098994949,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.15
2,values_added_-0.15_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.85185,-2.21,0,0.00227,TRUE,-5.843182856,-0.88889,-2.44,0,0,TRUE,-7.330650125,2,-6.58691649,1.051798193,-2.325,0.16263456,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.2
2,values_added_-0.1_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.74074,2,0.00345,0.00412,TRUE,4.770205568,0.83333,2.27,0,0.00135,TRUE,6.514142346,2,5.642173957,1.233149521,2.135,0.190918831,4.64E-05,FALSE,0,TRUE,TRUE,-0.1,-0.2
2,values_added_-0.1_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.18,0,0.000374,TRUE,7.471139907,0.83333,2.25,0,0.00108,TRUE,6.67479655,2,7.072968229,0.563099788,2.215,0.049497475,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,-0.15
2,values_added_-0.1_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.24,0,0,TRUE,6.729777164,0.81481,2.14,0.00169,0.000253,TRUE,7.697322085,2,7.213549624,0.684157574,2.19,0.070710678,2.39E-05,FALSE,0,TRUE,TRUE,-0.1,-0.1
2,values_added_-0.1_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.87037,2.27,0,0,TRUE,6.819908108,0.90741,2.29,0,0,TRUE,6.879995404,2,6.849951756,0.042488135,2.28,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,-0.05
2,values_added_-0.1_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.46264,-1.27,0.173,0.265,FALSE,-0.73247774,-0.58659,-1.56,0.0436,0.144,TRUE,-1.312954512,1,-1.022716126,0.410459062,-1.415,0.205060967,0.044405684,FALSE,0,TRUE,FALSE,-0.1,0
2,values_added_-0.1_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.6,0,0,TRUE,-7.811348494,-1,-2.66,0,0,TRUE,-7.991610382,2,-7.901479438,0.127464404,-2.63,0.042426407,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.05
2,values_added_-0.1_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.63,0,0,TRUE,-7.901479438,-0.98148,-2.6,0,0,TRUE,-7.811348494,2,-7.856413966,0.063732202,-2.615,0.021213203,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.1
2,values_added_-0.1_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.65,0,0,TRUE,-7.961566734,-0.98148,-2.63,0,0,TRUE,-7.901479438,2,-7.931523086,0.042488135,-2.64,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.15
2,values_added_-0.1_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.68,0,0,TRUE,-8.051697678,-0.83333,-2.21,0,0,TRUE,-6.63964622,2,-7.345671949,0.998471162,-2.445,0.332340187,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.2
2,values_added_-0.05_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.42,0,0,TRUE,7.270562829,0.96296,2.58,0,0,TRUE,7.751261198,2,7.510912014,0.339905076,2.5,0.113137085,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.2
2,values_added_-0.05_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.35,0,0,TRUE,7.060257293,0.94444,2.47,0,0,TRUE,7.420781069,2,7.240519181,0.254928807,2.41,0.084852814,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.15
2,values_added_-0.05_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.46,0,0,TRUE,7.390737421,0.88889,2.41,0,0.000182,TRUE,9.013227955,2,8.201982688,1.147274059,2.435,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.1
2,values_added_-0.05_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.88889,2.31,0,0,TRUE,6.9400827,0.75279,1.96,0.00341,0.00328,TRUE,4.868887266,2,5.904484983,1.464556337,2.135,0.247487373,4.59E-05,FALSE,0,TRUE,TRUE,-0.05,-0.05
2,values_added_-0.05_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.45047,-1.23,0.211,0.644,FALSE,-0.235070383,-0.70057,-1.89,0.00775,0.0349,TRUE,-2.754059943,1,-1.494565163,1.7811946,-1.56,0.466690476,0.012126948,FALSE,0,FALSE,FALSE,-0.05,0
2,values_added_-0.05_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.90741,-2.37,0,0,TRUE,-7.120344589,-0.94444,-2.45,0,0,TRUE,-7.360693773,2,-7.240519181,0.169952538,-2.41,0.056568542,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.05
2,values_added_-0.05_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.57,0,0,TRUE,-7.72121755,-0.96296,-2.54,0,0,TRUE,-7.631086606,2,-7.676152078,0.063732202,-2.555,0.021213203,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.1
2,values_added_-0.05_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.57,0,0,TRUE,-7.72121755,-0.96296,-2.62,0,0,TRUE,-7.87143579,2,-7.79632667,0.106220336,-2.595,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.15
2,values_added_-0.05_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.6,0,0,TRUE,-7.811348494,-0.88889,-2.44,0,0,TRUE,-7.330650125,2,-7.57099931,0.339905076,-2.52,0.113137085,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.2
2,values_added_0_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.64078,-1.76,0.0221,0.0865,TRUE,-1.870851651,-0.38889,-1.06,0.372,0.623,FALSE,-0.217842671,1,-1.044347161,1.168853859,-1.41,0.494974747,0.047691503,FALSE,0,FALSE,FALSE,0,-0.2
2,values_added_0_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.46296,1.26,0.202,0.48,FALSE,0.401636041,0.31481,0.823,0.667,0.811,FALSE,0.074875837,0,0.238255939,0.231054356,1.0415,0.309005663,0.404801946,FALSE,0,TRUE,FALSE,0,-0.15
2,values_added_0_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.51029,-1.36,0.123,0.778,FALSE,-0.148267748,-0.33929,-0.896,0.573,0.69,FALSE,-0.144391215,0,-0.146329481,0.002741123,-1.128,0.328097546,0.257420353,FALSE,0,FALSE,FALSE,0,-0.1
2,values_added_0_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.34799,-0.956,0.506,0.62,FALSE,-0.198473545,-0.34389,-0.945,0.51,1,FALSE,0,0,-0.099236772,0.140341989,-0.9505,0.007778175,0.60761857,FALSE,0,FALSE,FALSE,0,-0.05
2,values_added_0_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.6146,1.68,0.03,0.14,TRUE,1.4345049,0.54489,1.44,0.0998,0.199,FALSE,1.00965157,1,1.222078235,0.300416671,1.56,0.169705627,0.020392568,FALSE,0,FALSE,FALSE,0,0
2,values_added_0_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.26446,-0.68,0.88,1,FALSE,0,-0.25926,-0.715,0.837,0.81,FALSE,-0.065433212,0,-0.032716606,0.046268268,-0.6975,0.024748737,0.961773959,FALSE,0,FALSE,FALSE,0,0.05
2,values_added_0_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.46296,1.24,0.203,1,FALSE,0,0.2963,0.793,0.715,0.709,FALSE,0.118437535,0,0.059218768,0.083747984,1.0165,0.316076731,0.425278048,FALSE,0,FALSE,FALSE,0,0.1
2,values_added_0_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.42593,1.15,0.301,0.724,FALSE,0.161300649,0.3376,0.899,0.568,1,FALSE,0,0,0.080650324,0.114056783,1.0245,0.177483802,0.472945167,FALSE,0,FALSE,FALSE,0,0.15
2,values_added_0_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.5,-1.37,0.124,0.28,FALSE,-0.757393497,0.18737,0.5,0.991,0.987,FALSE,0.002841424,0,-0.377276037,0.537567268,-0.435,1.322289681,0.380512083,FALSE,0,FALSE,FALSE,0,0.2
2,values_added_0.05_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.57,0,0,TRUE,-7.72121755,-0.94444,-2.59,0,0,TRUE,-7.781304846,2,-7.751261198,0.042488135,-2.58,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.2
2,values_added_0.05_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.6,0,0,TRUE,-7.811348494,-1,-2.71,0,0,TRUE,-8.141828623,2,-7.976588558,0.23368474,-2.655,0.077781746,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.15
2,values_added_0.05_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.61,0,0,TRUE,-7.841392142,-0.94444,-2.51,0,0,TRUE,-7.540955662,2,-7.691173902,0.212440673,-2.56,0.070710678,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.1
2,values_added_0.05_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.87512,-2.39,0,0,TRUE,-7.180431885,-0.94444,-2.48,0,0,TRUE,-7.450824717,2,-7.315628301,0.191196605,-2.435,0.06363961,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.05
2,values_added_0.05_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.35185,-0.974,0.497,0.948,FALSE,-0.022588679,0.48148,1.3,0.206,0.429,FALSE,0.47780552,0,0.22760842,0.353832132,0.163,1.60796082,0.33571512,FALSE,0,TRUE,FALSE,0.05,0
2,values_added_0.05_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.94444,2.51,0,0,TRUE,7.540955662,0.75926,2.04,0.00176,0.00604,TRUE,4.526684645,2,6.033820153,2.131411476,2.275,0.332340187,2.48E-05,FALSE,0,TRUE,TRUE,0.05,0.05
2,values_added_0.05_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.94444,2.44,0,0,TRUE,7.330650125,0.87037,2.29,0,0.000256,TRUE,8.225130479,2,7.777890302,0.632493124,2.365,0.106066017,1.45E-05,FALSE,0,FALSE,FALSE,0.05,0.1
2,values_added_0.05_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.39,0,0,TRUE,7.180431885,0.98148,2.53,0,0,TRUE,7.601042958,2,7.390737421,0.297416942,2.46,0.098994949,1.45E-05,FALSE,0,TRUE,TRUE,0.05,0.15
2,values_added_0.05_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.12,0,0.000818,TRUE,6.544962996,0.96296,2.53,0,0,TRUE,7.601042958,2,7.073002977,0.746761302,2.325,0.28991378,1.45E-05,FALSE,0,TRUE,TRUE,0.05,0.2
2,values_added_0.1_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.5,0,0,TRUE,-7.510912014,-0.92593,-2.56,0,0,TRUE,-7.691173902,2,-7.601042958,0.127464404,-2.53,0.042426407,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.2
2,values_added_0.1_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.59,0,0,TRUE,-7.781304846,-0.94444,-2.5,0,0,TRUE,-7.510912014,2,-7.64610843,0.191196605,-2.545,0.06363961,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.15
2,values_added_0.1_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.58,0,0,TRUE,-7.751261198,-0.98148,-2.65,0,0,TRUE,-7.961566734,2,-7.856413966,0.148708471,-2.615,0.049497475,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.1
2,values_added_0.1_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.55,0,0,TRUE,-7.661130254,-0.98148,-2.56,0,0,TRUE,-7.691173902,2,-7.676152078,0.021244067,-2.555,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.05
2,values_added_0.1_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.50902,-1.33,0.147,0.935,FALSE,-0.038820558,-0.85185,-2.28,0,0.00194,TRUE,-6.183812056,1,-3.111316307,4.345165159,-1.805,0.671751442,0.001431306,FALSE,0,FALSE,FALSE,0.1,0
2,values_added_0.1_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.88889,2.28,0,0,TRUE,6.849951756,0.87037,2.37,0,0,TRUE,7.120344589,2,6.985148173,0.191196605,2.325,0.06363961,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.05
2,values_added_0.1_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.13,0,0,TRUE,6.399297036,0.7963,2.07,0,0.00387,TRUE,4.993438302,2,5.696367669,0.994092244,2.1,0.042426407,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.1
2,values_added_0.1_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.14,0,0.00126,TRUE,6.205207033,0.87037,2.38,0,0,TRUE,7.150388237,2,6.677797635,0.668344038,2.26,0.169705627,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.15
2,values_added_0.1_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.77778,2.08,0,0.000688,TRUE,6.577816048,0.88889,2.24,0,0,TRUE,6.729777164,2,6.653796606,0.107452735,2.16,0.113137085,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.2
2,values_added_0.15_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.58,0,0,TRUE,-7.751261198,-0.88889,-2.33,0,0,TRUE,-7.000169997,2,-7.375715597,0.531101682,-2.455,0.176776695,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.2
2,values_added_0.15_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.90741,-2.43,0,0,TRUE,-7.300606477,-0.94444,-2.64,0,0,TRUE,-7.931523086,2,-7.616064782,0.446125413,-2.535,0.148492424,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.15
2,values_added_0.15_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.87037,-2.29,0,0.00112,TRUE,-6.757290728,-0.94444,-2.62,0,0,TRUE,-7.87143579,2,-7.314363259,0.787819529,-2.455,0.233345238,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.1
2,values_added_0.15_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.61,0,0,TRUE,-7.841392142,-1,-2.63,0,0,TRUE,-7.901479438,2,-7.87143579,0.042488135,-2.62,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.05
2,values_added_0.15_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.31935,0.833,0.66,0.665,FALSE,0.147589569,0.57407,1.54,0.062,0.396,FALSE,0.619549414,0,0.383569492,0.333726006,1.1865,0.499924494,0.171705899,FALSE,0,FALSE,FALSE,0.15,0
2,values_added_0.15_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.98148,2.55,0,0,TRUE,7.661130254,0.90741,2.41,0,0,TRUE,7.240519181,2,7.450824717,0.297416942,2.48,0.098994949,1.45E-05,FALSE,0,TRUE,TRUE,0.15,0.05
2,values_added_0.15_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.16,0.00172,0.00203,TRUE,5.815808558,0.72222,1.88,0.00672,0.0129,TRUE,3.552091345,2,4.683949951,1.600689792,2.02,0.197989899,0.000142955,FALSE,0,TRUE,TRUE,0.15,0.1
2,values_added_0.15_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.74074,2,0,0.00564,TRUE,4.497441792,0.7963,2.16,0.00359,0.0029,TRUE,5.481220325,2,4.989331058,0.695636472,2.08,0.113137085,4.81E-05,FALSE,0,TRUE,TRUE,0.15,0.15
2,values_added_0.15_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.21,0,0.000574,TRUE,7.162804718,0.88889,2.43,0,0.0012,TRUE,7.097589572,2,7.130197145,0.046114072,2.32,0.155563492,1.45E-05,FALSE,0,TRUE,TRUE,0.15,0.2
2,values_added_0.2_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.83333,-2.24,0,0.00286,TRUE,-5.697740086,-0.90741,-2.55,0,0,TRUE,-7.661130254,2,-6.67943517,1.388326502,-2.395,0.219203102,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.2
2,values_added_0.2_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.83333,-2.26,0,0,TRUE,-6.78986446,-0.87037,-2.34,0,0.00119,TRUE,-6.84322011,2,-6.816542285,0.037728142,-2.3,0.056568542,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.15
2,values_added_0.2_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.6,0,0,TRUE,-7.811348494,-0.88889,-2.41,0,0,TRUE,-7.240519181,2,-7.525933838,0.403637278,-2.505,0.134350288,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.1
2,values_added_0.2_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.59,0,0,TRUE,-7.781304846,-0.96296,-2.58,0,0,TRUE,-7.751261198,2,-7.766283022,0.021244067,-2.585,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.05
2,values_added_0.2_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.34623,0.916,0.563,0.834,FALSE,0.072211898,0.27778,0.742,0.759,0.925,FALSE,0.025122834,0,0.048667366,0.033296996,0.829,0.12303658,0.790634371,FALSE,0,FALSE,FALSE,0.2,0
2,values_added_0.2_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.43,0,0,TRUE,7.300606477,0.85185,2.23,0,0,TRUE,6.699733516,2,7.000169997,0.424881345,2.33,0.141421356,1.45E-05,FALSE,0,TRUE,TRUE,0.2,0.05
2,values_added_0.2_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.27,0,0.00215,TRUE,6.055364696,0.66667,1.73,0.0131,0.0494,TRUE,2.259852378,2,4.157608537,2.683832498,2,0.381837662,0.000158908,FALSE,0,TRUE,TRUE,0.2,0.1
